9,2.1947066163747208e-07
10,0.024384361018118545
32,0.18159924320663318
33,0.001273954033918313
34,0.0023603338090238
35,1.3168239698248325e-06
36,2.4141772780121927e-06
37,1.5362946314623046e-06
38,5.633080315361783e-06
39,0.0049917138851698776
40,0.0002090092267660859
41,0.00021017973696148574
42,4.7259349139268985e-05
43,7.31568872124907e-08
44,0.014915518792431451
45,0.002196389224780608
46,0.012198910942682823
47,2.8823813561721333e-05
48,7.864365375342749e-05
49,0.00015172738407870568
50,6.415859008535434e-05
51,4.864932999630631e-05
52,4.696672159041902e-05
53,4.104101372620728e-05
54,3.69442280423078e-05
55,3.072589262924609e-05
56,4.645462337993159e-05
57,3.5261619636420516e-05
58,0.0007218390061256456
59,0.00224021020022089
61,1.463137744249814e-07
63,0.0014340213031392426
64,1.902079067524758e-06
65,0.004305282812455077
66,0.0017967331499387713
67,0.0019504357699722144
68,0.0014784275336772244
69,0.003259578266639735
70,0.0011877752207819989
71,0.0011899699273983735
72,0.002265303012534774
73,0.006279787198320201
74,0.0004025091934431238
75,0.0005322163544708697
76,0.002124622318425155
77,0.0019333170583644916
78,0.0023462876866790013
79,0.002631892174356565
80,0.0012841959981280617
81,0.00013951018391421973
82,0.0021800752389322226
83,0.0032704054859471836
84,0.0043831217404491675
85,0.0010786983019481751
86,0.00032635287385492096
87,0.0020284210117407294
88,6.393911942371686e-05
89,0.0008627391708969027
90,5.479450852215553e-05
91,0.00025758539987517974
92,7.31568872124907e-08
93,0.00025721961543911725
95,0.0010113939657126838
96,7.31568872124907e-08
97,0.05461256734365806
98,0.010422588564276336
99,0.015587318487703753
100,0.030376495335919233
101,0.08745042614984154
102,0.014787786867358443
103,0.014093747478373544
104,0.04540460257777071
105,0.04430373773899715
106,0.0007194248288476334
107,0.006414249557016759
108,0.03018892107710641
109,0.018166245075718474
110,0.047696315226589195
111,0.05660082522431913
112,0.011020792431012873
113,0.0006309781522077322
114,0.04218738214882701
115,0.04443739537193437
116,0.0626232464934258
117,0.02200537220285556
118,0.006608188465017072
119,0.016130801002805346
120,0.0009021707331044352
121,0.01595112768781147
122,0.0003864878351435883
124,2.341020390799702e-06
125,1.463137744249814e-07
